"key_person","key_uuid","key_mlbam","key_retro","key_bbref","key_fangraphs","name_first","name_last","name_given","name_nick","birth_year","birth_month","birth_day","pro_played_first","mlb_played_first","mlb_played_last"
"8a997df1","8a997df1-7a93-43b1-9762-169c96293aac",641786,"","lewisky01",19508,"Kyle","Lewis","Kyle Alexander","",1995,7,13,2016,2019,2019
"83febee0","83febee0-d7a0-488c-9c52-d00b85dd586a",451650,"lewir002","lewisro01",3588,"Rommie","Lewis","Rommie Lee","",1982,9,2,2001,2010,2011
"67265e79","67265e79-9d03-4ea0-bbbb-4a3467e6ac07",642736,"","leybado01",16404,"Domingo","Leyba","Domingo Junior","",1995,9,11,2013,2019,2019
"464c1929","464c1929-7b4a-4099-92a9-e6825a7ac651",571893,"libea001","liberad01",10637,"Adam","Liberatore","Adam Joseph","",1987,5,12,2010,2015,2018
"aebad242","aebad242-ed7d-4d1f-ba33-d160dcefba18",499926,"lidda001","liddial01",5411,"Alex","Liddi","Alessandro","",1988,8,14,2006,2011,2013
"29926d53","29926d53-0606-41cb-9947-2b3990e73b40",400058,"lidgb001","lidgebr01",563,"Brad","Lidge","Bradley Thomas","",1976,12,23,1998,2002,2012
"1aed20ab","1aed20ab-4c87-48b2-893d-8f57738266ce",572990,"lighp001","lightpa01",13427,"Pat","Light","Patrick James","",1991,3,29,2012,2016,2016
"084072ee","084072ee-d126-43da-98f9-24a486173c02",452121,"lillb001","lillibr01",3501,"Brent","Lillibridge","Brent Stuart","",1983,9,18,2005,2008,2013
"b5791ba9","b5791ba9-516c-476a-845b-e06addcf3148",150404,"lillt001","lillyte01",833,"Ted","Lilly","Theodore Roosevelt","",1976,1,4,1996,1999,2013
"a5734796","a5734796-83de-4bb9-9dc6-f7d7056dafcf",547939,"lim-c001","limch01",14445,"Chang-Yong","Lim","Chang-Yong","",1976,6,4,1996,2013,2013
"3e20c16c","3e20c16c-d6aa-42e4-a837-79197d17f1e3",521428,"lin-c001","linch01",3734,"Che-Hsuan","Lin","Che-Hsuan","",1988,9,21,2007,2012,2012
"ac5ed1c0","ac5ed1c0-ea35-4c18-9482-2059336a4910",624407,"lin-t001","lintz02",14678,"Tzu-Wei","Lin","Tzu-Wei","",1994,2,15,2012,2017,2019
"7aa1ec7f","7aa1ec7f-22b1-41d8-9870-71a4cef6186a",453311,"linct001","linceti01",5705,"Tim","Lincecum","Timothy LeRoy","The Freak",1984,6,15,2006,2007,2016
"b0d10954","b0d10954-17a6-4d27-bab7-87ea787041b4",453184,"lincb001","lincobr01",4241,"Brad","Lincoln","Brad Eric","",1985,5,25,2006,2010,2014
"3e3963d6","3e3963d6-99dd-44de-b1df-df7b2621c2ea",150221,"lincm001","lincomi01",1457,"Mike","Lincoln","Michael George","",1975,4,10,1996,1999,2010
"738719e3","738719e3-4ece-4c45-b836-2a07d59f7ae9",452252,"linda001","lindad01",8027,"Adam","Lind","Adam Alan","",1983,7,17,2004,2006,2017
"6a648ede","6a648ede-e646-4d98-bc3a-ad017054a998",458676,"lindj004","lindbjo01",7882,"Josh","Lindblom","Joshua William","",1987,6,15,2008,2011,2017
"94930688","94930688-d7ed-4809-b639-5020afd06d87",605338,"lindj005","lindgja01",16215,"Jacob","Lindgren","Jacob Stephen","",1993,3,12,2014,2015,2015
"a8298e85","a8298e85-af03-45bd-a5c6-88628ef819b4",596019,"lindf001","lindofr01",12916,"Francisco","Lindor","Francisco Miguel","",1993,11,14,2011,2015,2019
"3e85a0b8","3e85a0b8-57c7-4dcb-a17d-486543ccb43e",469834,"linds001","lindssh01",3881,"Shane","Lindsay","Shane Anthony","",1985,1,25,2004,2011,2011
"f8c30177","f8c30177-7fc7-4ee4-b4af-87e31af9f9f5",439664,"lindj003","lindsjo01",2279,"John","Lindsey","John William","",1977,1,30,1995,2010,2010
"dee8886e","dee8886e-4dcd-497e-8caf-3d1b22137bac",434637,"lindm001","lindsma01",4604,"Matt","Lindstrom","Matthew Raymond","",1980,2,11,2002,2007,2014
"7c4558f4","7c4558f4-929d-45c4-b8a7-a754eae630b4",276530,"lines001","linebsc01",564,"Scott","Linebrink","Scott Cameron","",1976,8,4,1997,2000,2011
"7f261fb3","7f261fb3-6b85-49d5-bbf3-1d7ed5927d98",456899,"linkj001","linkjo01",3894,"Jon","Link","Jon Paul","",1984,3,23,2005,2010,2010
"dbd9b790","dbd9b790-7517-48ec-a444-615219d86322",434538,"lirif001","liriafr01",3201,"Francisco","Liriano","Francisco Casillas","",1983,10,26,2001,2005,2019
"23474b93","23474b93-5385-41c0-8d45-af23a516f64e",542642,"lirir001","liriary01",4779,"Rymer","Liriano","Rymer Omar","",1991,6,20,2008,2014,2017
"dffd2496","dffd2496-ab6c-4294-a8ed-64926d96d2ea",446209,"litsj001","litscje01",3688,"Jesse","Litsch","Jesse Allen","",1985,3,9,2005,2007,2011
"1d5c53ee","1d5c53ee-f0f4-4df5-8863-058eb25acacb",641793,"littz001","litteza01",15823,"Zack","Littell","Zack Stuart","",1995,10,5,2013,2018,2019
"822a6014","822a6014-fec2-4780-ac80-d62bdbc9accc",594902,"liveb001","livelbe01",14932,"Ben","Lively","Edward Bennett","",1992,3,5,2013,2017,2019
"559cf37f","559cf37f-ebc2-4cf6-be93-7180fad5714e",467785,"liz-r001","lizra01",5843,"Radhames","Liz","Radhames Corey","",1983,10,6,2005,2007,2015
"e810e6ce","e810e6ce-3fb3-4587-9bc1-67ff11cca98f",643414,"lloyk001","lloydky01",15378,"Kyle","Lloyd","Kyle Christopher","",1990,10,16,2013,2017,2017
"e1ad5392","e1ad5392-99b8-46a5-84a4-7c4aa9cbb70c",547568,"lo--c001","loch02",5440,"Chia-Jen","Lo","Chia-Jen","",1986,4,7,2009,2013,2013
"f0f360a6","f0f360a6-b07d-45e1-8348-e231ae388680",642528,"loaij001","loaisjo01",19753,"Jonathan","Loaisiga","Jonathan Stanley","",1994,11,2,2013,2018,2019
"b6d9f8c4","b6d9f8c4-045b-47e6-bc7a-8b540dae5059",446653,"lobaj001","lobatjo01",4243,"Jose","Lobaton","Jose Manuel","",1984,10,21,2003,2009,2018
"688c291a","688c291a-2864-4f36-a77d-750e99974ec0",543456,"lobsk001","lobstky01",9178,"Kyle","Lobstein","Kyle Eric","",1989,8,12,2009,2014,2016
"02550be7","02550be7-86d0-437c-8ebc-76485641d893",641796,"locat001","locasti01",15124,"Tim","Locastro","Timothy Donald","",1992,7,14,2013,2017,2019
"d481430d","d481430d-c8ff-4a56-a691-866f42b13e64",502046,"lockj001","lockeje01",2929,"Jeff","Locke","Jeffrey Alan","",1987,11,20,2006,2011,2017
"a1a27de6","a1a27de6-f7e1-49f5-a007-7bd3d7458ee3",621141,"lockw001","lockewa01",13804,"Walker","Lockett","Andrew Walker","",1994,5,3,2012,2018,2019
"ab8e7911","ab8e7911-274b-4370-9799-7fd3e98818a4",434180,"loe-k001","loeka01",4422,"Kameron","Loe","Kameron David","",1981,9,10,2002,2004,2013
"86bf17ee","86bf17ee-c87a-4fa8-a71d-14ab151ba3da",429400,"loewa001","loewead01",2134,"Adam","Loewen","Adam Alexander","",1984,4,9,2003,2006,2016
"a46b9189","a46b9189-c2b3-4215-959e-3b5da0fdef09",457429,"logab001","loganbo02",5525,"Boone","Logan","Boone","",1984,8,13,2003,2006,2018
"6bf76063","6bf76063-64d0-4dbd-b53e-65df97752e0e",346798,"lohsk001","lohseky01",739,"Kyle","Lohse","Kyle Matthew","",1978,10,4,1997,2001,2016
"b33655d9","b33655d9-02cb-421c-b7c6-de2509b75429",489067,"lollr001","lolliry01",6623,"Ryan","Lollis","Ryan Matthew","",1986,12,16,2009,2015,2015
"300ae6bf","300ae6bf-106f-4065-bb00-81f6487096d1",543459,"lombs002","lombast02",5422,"Steve","Lombardozzi","Stephen Anthony Paul","",1988,9,20,2008,2011,2017
"43b3e4be","43b3e4be-c51e-413d-b511-2269d0a86467",425766,"lonej001","loneyja01",4556,"James","Loney","James Anthony","",1984,5,7,2002,2006,2016
"4203e9ec","4203e9ec-3510-47e0-a5ab-7852d46f2d8a",643418,"","longsh01",16542,"Shed","Long","Shedric Bernard","",1995,8,22,2013,2019,2019
"08448e20","08448e20-58f4-4955-868f-4de398c3951d",446334,"longe001","longoev01",9368,"Evan","Longoria","Evan Michael","",1985,10,7,2006,2008,2019
"cb82e593","cb82e593-51aa-427a-a47e-ab596a9192ba",621005,"","lopesti01",14137,"Tim","Lopes","Timothy A.","",1994,6,24,2012,2019,2019
"ea62843e","ea62843e-10e0-4e18-b336-0649270228b7",150479,"lopef001","lopezfe01",1311,"Felipe","Lopez","Felipe","",1980,5,12,1998,2001,2011
"ae2cda40","ae2cda40-59d0-4013-820e-4431418b9a88",425657,"lopej002","lopezja02",1663,"Javier","Lopez","Javier Alfonso","",1977,7,11,1998,2003,2016
"43901ad9","43901ad9-741d-4643-b311-816c2d1d498d",605347,"lopej004","lopezjo02",14527,"Jorge","Lopez","Jorge Yabiel","",1993,2,10,2011,2015,2019
"adb803f8","adb803f8-741e-4a75-9cf8-99a34a2d7a6a",430946,"lopej003","lopezjo01",3114,"Jose","Lopez","Jose Celestino","",1983,11,24,2001,2004,2012
"01805aff","01805aff-3d5a-45e7-aeab-f8e2e73d4b64",670032,"","lopezni01",19339,"Nicky","Lopez","Nicholas","",1995,3,13,2016,2019,2019
"1d168701","1d168701-4524-466e-ab2e-2dab9c82a544",641154,"lopep002","lopezpa01",17085,"Pablo","Lopez","Pablo Jose","",1996,3,7,2013,2018,2019
"69d10314","69d10314-2dc2-48fb-8cc7-38b4c94a4acd",607257,"loper002","lopezra02",12606,"Rafael","Lopez","Rafael Manuel","",1987,10,2,2011,2014,2018
"0f4ac975","0f4ac975-ce4f-4044-a00c-de91bfa3b903",625643,"loper003","lopezre01",16400,"Reynaldo","Lopez","Reynaldo Starling","",1994,1,4,2012,2016,2019
"f28e873e","f28e873e-b237-441e-8238-2be5f46e38e4",150438,"loper001","lopezro02",150,"Rodrigo","Lopez","Rodrigo","",1975,12,14,1993,2000,2012
"9ce08d58","9ce08d58-853e-4882-89dd-26ae331c38d6",446641,"lopew001","lopezwi01",4227,"Wilton","Lopez","Wilton","",1983,7,19,2004,2009,2014
"cef7437c","cef7437c-6f10-462f-afef-903735045a3b",661255,"lopey001","lopezyo01",17181,"Yoan","Lopez","Yoan","",1993,1,2,2011,2018,2019
"1bcad38a","1bcad38a-f351-4885-904f-66caeb6b38c6",547179,"lorem002","lorenmi01",14843,"Michael","Lorenzen","Michael Clifton","",1992,1,4,2013,2015,2019
"fe70c3aa","fe70c3aa-a0de-4646-940e-140f148b8eba",518953,"lougd001","loughda01",7215,"David","Lough","David Dennis","",1986,1,20,2007,2012,2016
"e61edd8c","e61edd8c-18dc-4e72-ad2c-c2d6bc49450e",571901,"loupa001","loupaa01",10343,"Aaron","Loup","Aaron Christopher","",1987,12,19,2009,2012,2019
"9b398973","9b398973-bb15-41d8-882f-62d697b8ab57",400076,"louxs001","louxsh01",1613,"Shane","Loux","Shane A.","",1979,8,31,1997,2002,2012
"663f4abe","663f4abe-e61d-4e61-b1f3-2dd1c3bbded8",663992,"","lovelri01",19337,"Richard","Lovelady","Richard Tyler","",1995,7,7,2016,2019,2019
"01b371eb","01b371eb-6bf5-4d2b-8e8b-876819fb27e2",664040,"loweb001","lowebr01",18882,"Brandon","Lowe","Brandon Norman","",1994,7,6,2016,2018,2019
"27433c62","27433c62-29be-4e47-8457-fc1588bfe274",117955,"lowed001","lowede01",199,"Derek","Lowe","Derek Christopher","",1973,6,1,1991,1997,2013
"e68799f1","e68799f1-323b-41ab-99d8-98edbbc55a98",450275,"lowem002","lowema01",7416,"Mark","Lowe","Mark Christopher","",1983,6,7,2004,2006,2016
"159e57b6","159e57b6-6476-4336-9cfe-0f61f90866f7",663993,"","lowena01",19566,"Nate","Lowe","David Nathaniel","",1995,7,7,2016,2019,2019
"b1f8e16b","b1f8e16b-bc25-4960-9e9e-d20dd5922846",136780,"lowem001","lowelmi01",527,"Mike","Lowell","Michael Averett","",1974,2,24,1995,1998,2010
"0433afd8","0433afd8-17e8-43ec-af2b-a05c25bb1f9e",476704,"lowrj001","lowrije01",4418,"Jed","Lowrie","Jed Carlson","",1984,4,17,2005,2008,2019
"928522bc","928522bc-4cfa-4840-a92e-3bb61c6f8823",448296,"lucae001","lucased01",7532,"Ed","Lucas","Edward Lee","",1982,5,21,2004,2013,2014
"6e7b57f5","6e7b57f5-12d6-4482-8140-4717a736dd9b",572998,"lucaj001","lucasjo02",11686,"Josh","Lucas","Joshua Timothy","",1990,11,5,2010,2017,2019
"92c172c7","92c172c7-4784-4b99-8db8-7708ccce84ba",664192,"luccj001","lucchjo01",19320,"Joey","Lucchesi","Joseph George","",1993,6,6,2016,2018,2019
"e0b8029e","e0b8029e-135c-422a-ad04-9a315c10cb65",672773,"","luciael01",20632,"Elvis","Luciano","Elvis Enmanuel","",2000,2,15,2017,2019,2019
"089b7000","089b7000-3a99-4e57-b981-0aa134623721",518960,"lucrj001","lucrojo01",7870,"Jonathan","Lucroy","Jonathan Charles","",1986,6,13,2007,2010,2019
"e4663755","e4663755-2e05-4f79-91df-c6c52396c3a0",455113,"lucyd001","lucydo01",7498,"Donny","Lucy","Donald Hassett","",1982,8,8,2004,2007,2011
"c7067e90","c7067e90-c0a5-4c11-9d01-ffa43efcb384",407886,"ludwr001","ludwiry01",1260,"Ryan","Ludwick","Ryan Andrew","",1978,7,13,1999,2002,2014
"549f3f14","549f3f14-6b99-4976-ae42-79a95cb72704",458537,"luebc001","luebkco01",1984,"Cory","Luebke","Cory Robert","",1985,3,4,2007,2010,2016
"9bd361f7","9bd361f7-23d1-4187-a27d-04983d8f8a83",518961,"luekj001","luekejo01",5722,"Josh","Lueke","Joshua William","",1984,12,5,2007,2011,2014
"aa5ef8b5","aa5ef8b5-930c-4df8-80a9-710f1445b2b5",476595,"luetl001","luetglu01",8337,"Lucas","Luetge","Lucas Lester","",1987,3,24,2008,2012,2015
"3c5d47f8","3c5d47f8-c816-47d9-b86b-08c0cad38d1a",608475,"lugod001","lugoda01",14713,"Dawel","Lugo","Dawel Leoner","",1994,12,31,2012,2018,2019
"9caab095","9caab095-7277-445f-81f2-5a4cb3eb9031",150061,"lugoj001","lugoju01",565,"Julio","Lugo","Julio Cesar","",1975,11,16,1995,2000,2011
"1a13eb0a","1a13eb0a-0dda-4b1c-9b40-f5b9849ea385",607625,"lugos001","lugose01",12447,"Seth","Lugo","Jacob Seth","",1989,11,17,2011,2016,2019
"95223163","95223163-ed02-4aa5-a801-3a13400f676b",425659,"lunah001","lunahe01",1874,"Hector","Luna","Hector R.","",1980,2,1,2000,2004,2012
"4277e62e","4277e62e-ac09-424d-873d-94b35d7d12df",656669,"luplj001","luplojo01",16424,"Jordan","Luplow","Jordan Thomas","",1993,9,26,2014,2017,2019
"5b1802e0","5b1802e0-65ef-47ab-9443-af60e6aded62",544371,"lutzd001","lutzdo01",10154,"Donald","Lutz","Donald Thomas","",1989,2,6,2008,2013,2014
"9666bad1","9666bad1-c80f-4c1e-be2b-d6ef64339b9d",518963,"lutzz001","lutzza01",3735,"Zach","Lutz","Zachary Craig","",1986,6,3,2007,2012,2013
"6cb7b855","6cb7b855-9087-4765-8951-36f3270d189b",666158,"","luxga01",19955,"Gavin","Lux","Gavin Thomas","",1997,11,23,2016,2019,2019
"9bc273c8","9bc273c8-d55d-4387-96a5-1d105f4f1d3c",666200,"","luzarje01",19959,"Jesus","Luzardo","Jesus G.","",1997,9,30,2017,2019,2019
"62586b55","62586b55-4899-4e8b-bf73-dfed2e4626fe",543475,"lylej001","lylesjo01",7593,"Jordan","Lyles","Jordan Horton","",1990,10,19,2008,2011,2019
"f125588e","f125588e-16f2-40a7-b420-11b0cef065c5",458681,"lynnl001","lynnla01",2520,"Lance","Lynn","Michael Lance","",1987,5,12,2008,2011,2019
"c5efcc91","c5efcc91-b7c6-454d-b918-af9d20536af3",407193,"lyonb003","lyonbr01",1312,"Brandon","Lyon","Brandon James","",1979,8,10,2000,2001,2013
"5b7469e8","5b7469e8-403d-488b-be3f-02627a137f9c",544928,"lyont001","lyonsty01",11334,"Tyler","Lyons","Tyler William","",1988,2,21,2011,2013,2019
"74708310","74708310-c8be-4b1a-a76c-2131039f77ea",213680,"macdm001","macdomi01",612,"Mike","MacDougal","Robert Meiklejohn","",1977,3,5,1999,2001,2012
"6cb2c853","6cb2c853-04fa-45f0-9135-f4cd63a3a9d7",600921,"macha003","machaan02",14681,"Andres","Machado","Andres Eduardo","",1993,4,22,2011,2017,2017
"18f0c8ce","18f0c8ce-2763-44eb-950a-a7095afcc620",553988,"machd001","machadi01",11472,"Dixon","Machado","Dixon Javier","",1992,2,22,2009,2015,2018
"45d62ce6","45d62ce6-f6b4-4426-9d7c-c59ed2e97f25",592518,"machm001","machama01",11493,"Manny","Machado","Manuel Arturo","",1992,7,6,2010,2012,2019
"e02150a5","e02150a5-2535-4f3d-a722-e1735bab97fd",466948,"machj002","machije01",3220,"Jean","Machi","Jean Manuel","",1982,2,1,2002,2012,2017
"1069a42b","1069a42b-1645-4c5f-a54a-eda5c202fad2",449774,"macle001","maclaev01",5576,"Evan","MacLane","Evan Alan","",1982,11,4,2003,2010,2010
"dcd2545e","dcd2545e-1e46-42cb-8fc5-f39c9f1c7e65",545348,"madda001","maddoau01",14241,"Austin","Maddox","Austin D.","",1991,5,13,2012,2017,2017
"441d29a9","441d29a9-0798-480f-a7f5-1f17f03a7271",425492,"madsr001","madsory01",1852,"Ryan","Madson","Ryan Michael","",1980,8,28,1998,2003,2018
"f4ec007f","f4ec007f-5d2e-44a5-8fba-4d12b3dbee57",628317,"maedk001","maedake01",18498,"Kenta","Maeda","Kenta","",1988,4,11,2008,2016,2019
"47aa5066","47aa5066-5119-496b-a469-b0282d0b5499",543483,"magim001","magilma01",3950,"Matt","Magill","Matthew W.","",1989,11,10,2008,2013,2019
"4ba682fa","4ba682fa-1085-4bab-9240-c465ecd2b680",571911,"magnd001","magnida01",13395,"Damien","Magnifico","Damien Jack","",1991,5,24,2012,2016,2017
"df09ada9","df09ada9-5592-4434-84f8-5a62776b3956",518972,"magnt001","magnutr01",3646,"Trystan","Magnuson","Trystan Stewart Gwyn","",1985,6,6,2008,2011,2011
"49a406d1","49a406d1-c120-4fca-91fc-10e227682d64",118158,"mahar001","mahayro01",290,"Ron","Mahay","Ronald Matthew","",1971,6,28,1991,1995,2010
"40951c7e","40951c7e-465f-47e6-8912-a0aa9d0fd41d",657670,"mahlg001","mahlegr01",16877,"Greg","Mahle","Gregory Norman","",1993,4,17,2014,2016,2016
"a4dc40fa","a4dc40fa-798a-48e4-b678-f84cb32bcaa6",641816,"mahlt001","mahlety01",16358,"Tyler","Mahle","Tyler Fermin","",1994,9,29,2013,2017,2019
"1b57b7da","1b57b7da-1023-45fe-9df8-2a3cab277114",430904,"mahop002","maholpa01",8678,"Paul","Maholm","Paul Gurner","",1982,6,25,2003,2005,2014
"a10f8bc7","a10f8bc7-65b7-4066-ae1a-078bc1a32da3",518977,"mahoj001","mahonjo01",8179,"Joe","Mahoney","Joseph Edward","",1987,2,1,2007,2012,2013
"5ca1f9f3","5ca1f9f3-8b72-44e3-951b-c0972f4c052a",543484,"mahtm001","mahtomi01",13130,"Mikie","Mahtook","Michael Anthony","",1989,11,30,2011,2015,2019
"f7e83c18","f7e83c18-7cd4-4ee3-8dbf-b39131f9b8de",430574,"maiem001","maiermi01",5588,"Mitch","Maier","Mitchell William","",1982,6,30,2003,2006,2012
"b79fc174","b79fc174-5808-4a8c-bc3e-e253bebfc03b",571912,"maill001","mailelu01",13355,"Luke","Maile","Luke Richard","",1991,2,6,2012,2015,2019
"10163204","10163204-e725-4496-af6d-6d7f34ae0508",429720,"mainj001","mainejo01",4773,"John","Maine","John Kevin","",1981,5,8,2002,2004,2013
"7e6b5ce1","7e6b5ce1-0ca7-48ef-a442-38a47004c0dc",453186,"mains001","mainesc01",885,"Scott","Maine","Scott","",1985,2,2,2007,2010,2012
"ed57aca6","ed57aca6-a447-4b88-a416-f0f4fdd87316",400008,"majeg001","majewga01",2131,"Gary","Majewski","Gary Wayne","",1980,2,26,1999,2004,2010
"8ad06f47","8ad06f47-8102-4c84-b279-15034cf4c140",628318,"makik001","makitka01",19757,"Kazuhisa","Makita","Kazuhisa","",1984,11,10,2011,2018,2018
"aac801af","aac801af-c855-4495-815b-8be6730adad3",430961,"maldc003","maldoca03",2034,"Carlos","Maldonado","Carlos Luis","",1979,1,3,1996,2006,2012
"b9c8df4b","b9c8df4b-823f-4334-89db-1d8e7b97deb8",455117,"maldm001","maldoma01",6887,"Martin","Maldonado","Martin Benjamin","",1986,8,16,2004,2011,2019
"07344030","07344030-5246-4a16-a9b9-9c1cbd6f332e",476011,"malom001","malonma02",9920,"Matt","Maloney","Matthew Michael","",1984,1,16,2005,2009,2012
"edc85cb6","edc85cb6-aa66-4278-9213-e53e4dbcabf0",640455,"manas001","manaese01",15873,"Sean","Manaea","Sean Anthony","",1992,2,1,2014,2016,2019
"a7a08579","a7a08579-1530-43af-9c6d-5cd0128a1c74",641820,"manct001","mancitr01",15149,"Trey","Mancini","Joseph Anthony","",1992,3,18,2013,2016,2019
"e244a442","e244a442-9836-43fd-9397-228c8f74b12c",595307,"manes001","manesse01",12235,"Seth","Maness","Michael Seth","",1988,10,14,2011,2013,2017
"183ddece","183ddece-9540-4864-ac69-f982de621dbc",518980,"mangm001","mangima01",8051,"Matt","Mangini","Matthew Steven","",1985,12,21,2007,2010,2010
"38fdaff5","38fdaff5-c86c-4240-a95a-cfa3f7d50d7f",448167,"mannb001","mannbr01",5172,"Brandon","Mann","Brandon Michael","",1984,5,16,2002,2018,2018
"d35b83c5","d35b83c5-55b4-430c-8ed3-c562b9e44ad6",453249,"mansj001","manshje01",6865,"Jeff","Manship","Jeffrey Michael","",1985,1,16,2006,2009,2016
"7e4f5711","7e4f5711-7959-4427-9e51-137de0414440",573009,"mantj002","mantijo01",14857,"Joe","Mantiply","Joseph Newman","",1991,3,1,2013,2016,2019
"bafcf301","bafcf301-e9e0-43ab-a33d-da1365ca1f18",490008,"manur001","manuero01",817,"Robert","Manuel","Robert Mehmet","",1983,7,9,2005,2009,2010
"8b58b93b","8b58b93b-17bd-4bbd-9ad6-f95dc600815b",446373,"manzt001","manzeto01",3789,"Tommy","Manzella","Thomas Samuel","",1983,4,16,2005,2009,2010
"bf8f5a8b","bf8f5a8b-cfb0-4c91-a230-7ce642fb2f3b",596027,"mapld001","mapledi01",14672,"Dillon","Maples","Dillon Sean","",1992,5,9,2012,2017,2019
"35f31c3d","35f31c3d-f887-4812-ae6d-0813df116736",451788,"marcs001","marcush01",6204,"Shaun","Marcum","Shaun Michal","",1981,12,14,2003,2005,2015
"8d793806","8d793806-af48-414a-ae43-fdc84196254c",676606,"","margeni01",20395,"Nick","Margevicius","Nicholas","",1996,6,18,2017,2019,2019
"ad2575b6","ad2575b6-2b13-4727-a01c-eb3a95c137fa",622534,"margm001","margoma01",14712,"Manuel","Margot","Manuel","",1994,9,28,2012,2016,2019
"857dc25e","857dc25e-9d6f-4aa6-a62c-f86272c6b583",516970,"maris001","marimsu01",6027,"Sugar Ray","Marimon","Sugar Ray","",1988,9,30,2007,2015,2015
"7c89ba9f","7c89ba9f-596e-4adc-99ee-2904af6378fa",501697,"marij001","marinjh01",5830,"Jhan","Marinez","Jhan Carlos","",1988,8,12,2006,2010,2018
"cf42adec","cf42adec-aec9-481a-9ad4-8c4f3a297eec",592527,"marim001","mariomi01",10835,"Michael","Mariot","Michael Ryan","",1988,10,20,2010,2014,2016
"990384cb","990384cb-0248-4e17-9212-157b944be56a",545350,"marij002","marisja01",11339,"Jake","Marisnick","Jacob Shawn","",1991,3,30,2010,2013,2019
"595f5b9d","595f5b9d-ce84-4a2c-a97e-0d6b54fd723b",605357,"marjm001","marjami01",12594,"Mike","Marjama","Michael Gregory","",1989,7,20,2011,2017,2018
"db895222","db895222-55e7-4ffd-8470-4b34b120d32a",455976,"markn001","markani01",5930,"Nick","Markakis","Nicholas William","",1983,11,17,2003,2006,2019
"f2b1443f","f2b1443f-4ff3-410a-9a3e-a1d8d9d1466a",571917,"","markepa01",12106,"Parker","Markel","Parker Michael","",1990,9,15,2010,2019,2019
"c0bf77a8","c0bf77a8-675f-4df8-a5bf-56e5b6f451d5",476123,"markj001","marksju01",10265,"Justin","Marks","Justin Michael","",1988,1,12,2009,2014,2017
"f6d4daec","f6d4daec-84d6-4683-a1da-14c0318f274d",621408,"markm001","marksma01",15089,"Matt","Marksberry","Matthew Gates","",1990,8,25,2013,2015,2016
"0585641d","0585641d-6f44-42c6-aac5-e1ad1f0aabf3",461791,"marmc001","marmoca01",2790,"Carlos","Marmol","Carlos Agustin","",1982,10,14,2001,2006,2014
"e9ad49bf","e9ad49bf-4483-4f46-9fc9-df2e64b68d58",543488,"maron001","maronni01",12530,"Nick","Maronde","John Nicholas","",1989,9,5,2011,2012,2014
"b8b3066b","b8b3066b-c5dc-4986-9df0-0952aaf04161",608566,"marqg001","marquge01",15038,"German","Marquez","German Andres","",1995,2,22,2012,2016,2019
"986c55ca","986c55ca-8eb7-4883-aca7-1cbec0b2c30b",457812,"marqj002","marquje01",7456,"Jeff","Marquez","Jeffrey Joseph","",1984,8,10,2004,2010,2011
"8566f716","8566f716-9310-443b-9158-ea65b2b820cc",150302,"marqj001","marquja01",105,"Jason","Marquis","Jason Scott","",1978,8,21,1996,2000,2015
"187a17a8","187a17a8-fe9f-4c90-be46-39d175360528",502029,"marrc001","marrech01",2852,"Chris","Marrero","Christopher","Nene",1988,7,2,2006,2011,2017
"05985335","05985335-0205-49d0-89b7-47351c997d4c",571918,"marrd001","marrede01",13325,"Deven","Marrero","Deven Sommer","",1990,8,25,2012,2015,2019
"ea2b8543","ea2b8543-383a-4c61-9e17-a0dcd3eb68bb",543493,"marsb001","marshbr01",5364,"Brett","Marshall","Brett Edward","",1990,3,22,2008,2013,2013
"ba3b4d0e","ba3b4d0e-1663-4318-97f0-49ba34d3575c",605359,"marse001","marshev01",12297,"Evan","Marshall","Evan Patrick","",1990,4,18,2011,2014,2019
"d97f0a3c","d97f0a3c-1594-4a7d-86ba-795dd0331db0",445156,"marss002","marshse01",5905,"Sean","Marshall","Sean Christopher","",1982,8,30,2003,2006,2014
"3a36a597","3a36a597-ae8c-49ab-b1de-5d033f9baac8",453974,"marsl001","marsolo01",7610,"Lou","Marson","Louis Glenn","",1986,6,26,2004,2008,2013
